1,1,1,15,1,86,93,179,0.0053,0.4804,11.93,0.4808,0.4808,13.17,-0.0004,-0.0004,-1.24
182,10,2,16,0,85,97,182,0.0063,0.467,11.38,0.4959,0.4959,12.62,-0.0289,-0.0289,-1.24
183,10,3,15,1,80,93,173,0.0067,0.4624,11.53,0.477,0.477,11.49,-0.0146,-0.0146,0.04
184,10,4,16,1,90,107,197,0.0069,0.4569,12.31,0.4845,0.4845,12.94,-0.0276,-0.0276,-0.63
185,10,5,16,1,81,90,171,0.0056,0.4737,10.69,0.4725,0.4725,13.07,0.0012,0.0012,-2.38
186,10,6,15,0,97,93,190,0.004,0.5105,12.67,0.475,0.475,13.81,0.0355,0.0355,-1.14
187,10,7,15,0,86,104,190,0.0067,0.4526,12.67,0.475,0.475,14.38,-0.0224,-0.0224,-1.71
188,10,8,16,1,77,115,192,0.0056,0.401,12,0.4819,0.4819,11.81,-0.0809,-0.0809,0.19
189,10,9,16,1,67,78,145,0.005,0.4621,9.06,0.4716,0.4716,11.4,-0.0095,-0.0095,-2.34
190,10,10,15,0,69,79,148,0.0047,0.4662,9.87,0.5036,0.5036,11.3,-0.0374,-0.0374,-1.43
191,10,11,17,1,97,104,201,0.0059,0.4826,11.82,0.4908,0.4908,11.87,-0.0082,-0.0082,-0.05
192,10,12,16,1,85,91,176,0.0025,0.483,11,0.5113,0.5113,12.06,-0.0283,-0.0283,-1.06
193,10,13,17,1,117,109,226,0.0053,0.5177,13.29,0.4889,0.4889,12.65,0.0288,0.0288,0.64
194,10,14,14,1,71,73,144,0.0071,0.4931,10.29,0.4865,0.4865,12.44,0.0066,0.0066,-2.15
195,10,15,16,1,116,105,221,0.0056,0.5249,13.81,0.4831,0.4831,12.17,0.0418,0.0418,1.64
196,10,16,17,1,100,110,210,0.0077,0.4762,12.35,0.4841,0.4841,13.21,-0.0079,-0.0079,-0.86
197,10,17,16,2*,90,121,211,0.0075,0.4265,13.19,0.4916,0.4916,13.75,-0.0651,-0.0651,-0.56
198,10,18,15,1,97,108,205,0.006,0.4732,13.67,0.4868,0.4868,13.33,-0.0136,-0.0136,0.34
199,10,19,16,2*,103,112,215,0.0069,0.4791,13.44,0.4784,0.4784,13.2,0.0007,0.0007,0.24
200,10,20,14,1,96,76,172,0.0057,0.5581,12.29,0.4895,0.4895,13.37,0.0686,0.0686,-1.08
201,11,1,17,1,97,98,195,0.0059,0.4974,11.47,0.4808,0.4808,13.17,0.0166,0.0166,-1.7
202,11,2,15,1,89,84,173,0.0073,0.5145,11.53,0.4959,0.4959,12.62,0.0186,0.0186,-1.09
203,11,3,14,1,54,82,136,0.0064,0.3971,9.71,0.477,0.477,11.49,-0.0799,-0.0799,-1.78
204,11,4,14,0,75,90,165,0.0064,0.4545,11.79,0.4845,0.4845,12.94,-0.03,-0.03,-1.15
205,11,5,17,2,91,103,194,0.0047,0.4691,11.41,0.4725,0.4725,13.07,-0.0034,-0.0034,-1.66
206,11,6,16,1,107,110,217,0.0063,0.4931,13.56,0.475,0.475,13.81,0.0181,0.0181,-0.25
207,11,7,16,1,103,145,248,0.0063,0.4153,15.5,0.475,0.475,14.38,-0.0597,-0.0597,1.12
208,11,8,15,0,75,65,140,0.006,0.5357,9.33,0.4819,0.4819,11.81,0.0538,0.0538,-2.48
209,11,9,16,1,81,87,168,0.005,0.4821,10.5,0.4716,0.4716,11.4,0.0105,0.0105,-0.9
210,11,10,15,0,57,78,135,0.006,0.4222,9,0.5036,0.5036,11.3,-0.0814,-0.0814,-2.3
211,11,11,15,0,97,87,184,0.0047,0.5272,12.27,0.4908,0.4908,11.87,0.0364,0.0364,0.4
212,11,12,16,1,100,91,191,0.0063,0.5236,11.94,0.5113,0.5113,12.06,0.0123,0.0123,-0.12
213,11,13,15,0,88,103,191,0.0067,0.4607,12.73,0.4889,0.4889,12.65,-0.0282,-0.0282,0.08
214,11,14,13,1,79,98,177,0.0054,0.4463,13.62,0.4865,0.4865,12.44,-0.0402,-0.0402,1.18
215,11,15,15,0,106,105,211,0.006,0.5024,14.07,0.4831,0.4831,12.17,0.0193,0.0193,1.9
216,11,16,15,0,78,97,175,0.004,0.4457,11.67,0.4841,0.4841,13.21,-0.0384,-0.0384,-1.54
217,11,17,17,1,120,103,223,0.0053,0.5381,13.12,0.4916,0.4916,13.75,0.0465,0.0465,-0.63
218,11,18,15,0,77,110,187,0.006,0.4118,12.47,0.4868,0.4868,13.33,-0.075,-0.075,-0.86
219,11,19,19,0,129,132,261,0.0063,0.4943,13.74,0.4784,0.4784,13.2,0.0159,0.0159,0.54
220,11,20,16,0,94,101,195,0.0075,0.4821,12.19,0.4895,0.4895,13.37,-0.0074,-0.0074,-1.18
221,12,1,17,1,111,140,251,0.0077,0.4422,14.76,0.4808,0.4808,13.17,-0.0386,-0.0386,1.59
222,12,2,16,1,106,109,215,0.005,0.493,13.44,0.4959,0.4959,12.62,-0.0029,-0.0029,0.82
223,12,3,15,1,81,105,186,0.0067,0.4355,12.4,0.477,0.477,11.49,-0.0415,-0.0415,0.91
224,12,4,16,1,91,103,194,0.005,0.4691,12.13,0.4845,0.4845,12.94,-0.0154,-0.0154,-0.81
225,12,5,15,0,85,109,194,0.0053,0.4381,12.93,0.4725,0.4725,13.07,-0.0344,-0.0344,-0.14
226,12,6,15,0,103,101,204,0.0053,0.5049,13.6,0.475,0.475,13.81,0.0299,0.0299,-0.21
227,12,7,15,0,97,103,200,0.006,0.485,13.33,0.475,0.475,14.38,0.01,0.01,-1.05
228,12,8,17,2*,104,111,215,0.0047,0.4837,12.65,0.4819,0.4819,11.81,0.0018,0.0018,0.84
229,12,9,15,0,93,106,199,0.0073,0.4673,13.27,0.4716,0.4716,11.4,-0.0043,-0.0043,1.87
230,12,10,16,1,97,102,199,0.005,0.4874,12.44,0.5036,0.5036,11.3,-0.0162,-0.0162,1.14
231,12,11,16,1,104,93,197,0.005,0.5279,12.31,0.4908,0.4908,11.87,0.0371,0.0371,0.44
232,12,12,16,0,115,98,213,0.0056,0.5399,13.31,0.5113,0.5113,12.06,0.0286,0.0286,1.25
233,12,13,12,1,71,72,143,0.005,0.4965,11.92,0.4889,0.4889,12.65,0.0076,0.0076,-0.73
234,12,14,13,1,75,85,160,0.0077,0.4688,12.31,0.4865,0.4865,12.44,-0.0177,-0.0177,-0.13
235,12,15,16,1,85,88,173,0.0081,0.4913,10.81,0.4831,0.4831,12.17,0.0082,0.0082,-1.36
236,12,16,16,1,98,126,224,0.0063,0.4375,14,0.4841,0.4841,13.21,-0.0466,-0.0466,0.79
237,12,17,16,1,96,106,202,0.0063,0.4752,12.63,0.4916,0.4916,13.75,-0.0164,-0.0164,-1.12
238,12,18,16,1,93,107,200,0.0056,0.465,12.5,0.4868,0.4868,13.33,-0.0218,-0.0218,-0.83
239,12,19,17,1,121,114,235,0.0053,0.5149,13.82,0.4784,0.4784,13.2,0.0365,0.0365,0.62
240,12,20,16,1,86,103,189,0.0069,0.455,11.81,0.4895,0.4895,13.37,-0.0345,-0.0345,-1.56
241,13,1,15,0,79,79,158,0.006,0.5,10.53,0.4808,0.4808,13.17,0.0192,0.0192,-2.64
242,13,2,16,1,87,81,168,0.0075,0.5179,10.5,0.4959,0.4959,12.62,0.022,0.022,-2.12
243,13,3,16,2*,69,93,162,0.0069,0.4259,10.13,0.477,0.477,11.49,-0.0511,-0.0511,-1.36
244,13,4,15,1,102,82,184,0.0033,0.5543,12.27,0.4845,0.4845,12.94,0.0698,0.0698,-0.67
245,13,5,16,1*,107,128,235,0.0063,0.4553,14.69,0.4725,0.4725,13.07,-0.0172,-0.0172,1.62
246,13,6,15,0,122,111,233,0.0047,0.5236,15.53,0.475,0.475,13.81,0.0486,0.0486,1.72
247,13,7,17,1,122,119,241,0.0053,0.5062,14.18,0.475,0.475,14.38,0.0312,0.0312,-0.2
248,13,8,14,0,70,62,132,0.0057,0.5303,9.43,0.4819,0.4819,11.81,0.0484,0.0484,-2.38
249,13,9,16,1,82,87,169,0.0044,0.4852,10.56,0.4716,0.4716,11.4,0.0136,0.0136,-0.84
250,13,10,15,0,76,80,156,0.004,0.4872,10.4,0.5036,0.5036,11.3,-0.0164,-0.0164,-0.9
251,13,11,15,1,107,95,202,0.0053,0.5297,13.47,0.4908,0.4908,11.87,0.0389,0.0389,1.6
252,13,12,15,0,105,100,205,0.0053,0.5122,13.67,0.5113,0.5113,12.06,0.0009,0.0009,1.61
253,13,13,16,1,114,98,212,0.0031,0.5377,13.25,0.4889,0.4889,12.65,0.0488,0.0488,0.6
254,13,14,13,0,87,101,188,0.0054,0.4628,14.46,0.4865,0.4865,12.44,-0.0237,-0.0237,2.02
255,13,15,17,1,86,134,220,0.0065,0.3909,12.94,0.4831,0.4831,12.17,-0.0922,-0.0922,0.77
256,13,16,17,0,112,132,244,0.0059,0.459,14.35,0.4841,0.4841,13.21,-0.0251,-0.0251,1.14
257,13,17,17,2*,115,125,240,0.0047,0.4792,14.12,0.4916,0.4916,13.75,-0.0124,-0.0124,0.37
258,13,18,15,1,78,107,185,0.006,0.4216,12.33,0.4868,0.4868,13.33,-0.0652,-0.0652,-1
259,13,19,15,0,107,102,209,0.006,0.512,13.93,0.4784,0.4784,13.2,0.0336,0.0336,0.73
260,13,20,16,0,94,101,195,0.0075,0.4821,12.19,0.4895,0.4895,13.37,-0.0074,-0.0074,-1.18
261,14,1,14,0,85,85,170,0.0057,0.5,12.14,0.4808,0.4808,13.17,0.0192,0.0192,-1.03
262,14,2,16,1,82,100,182,0.0069,0.4505,11.38,0.4959,0.4959,12.62,-0.0454,-0.0454,-1.24
263,14,3,15,1,81,86,167,0.0053,0.485,11.13,0.477,0.477,11.49,0.008,0.008,-0.36
264,14,4,16,1,102,80,182,0.0031,0.5604,11.38,0.4845,0.4845,12.94,0.0759,0.0759,-1.56
265,14,5,17,2,86,97,183,0.0047,0.4699,10.76,0.4725,0.4725,13.07,-0.0026,-0.0026,-2.31
266,14,6,15,0,100,131,231,0.0067,0.4329,15.4,0.475,0.475,13.81,-0.0421,-0.0421,1.59
267,14,7,16,1*,106,130,236,0.0069,0.4492,14.75,0.475,0.475,14.38,-0.0258,-0.0258,0.37
268,14,8,16,0,109,112,221,0.0056,0.4932,13.81,0.4819,0.4819,11.81,0.0113,0.0113,2
269,14,9,16,1,106,118,224,0.0038,0.4732,14,0.4716,0.4716,11.4,0.0016,0.0016,2.6
270,14,10,17,1,114,115,229,0.0065,0.4978,13.47,0.5036,0.5036,11.3,-0.0058,-0.0058,2.17
271,14,11,16,1,107,106,213,0.0063,0.5023,13.31,0.4908,0.4908,11.87,0.0115,0.0115,1.44
272,14,12,13,0,70,78,148,0.0046,0.473,11.38,0.5113,0.5113,12.06,-0.0383,-0.0383,-0.68
273,14,13,15,1,92,99,191,0.0067,0.4817,12.73,0.4889,0.4889,12.65,-0.0072,-0.0072,0.08
274,14,14,13,1,84,86,170,0.0039,0.4941,13.08,0.4865,0.4865,12.44,0.0076,0.0076,0.64
275,14,15,17,1,97,97,194,0.0047,0.5,11.41,0.4831,0.4831,12.17,0.0169,0.0169,-0.76
276,14,16,16,1,75,108,183,0.0044,0.4098,11.44,0.4841,0.4841,13.21,-0.0743,-0.0743,-1.77
277,14,17,16,1,83,102,185,0.0031,0.4486,11.56,0.4916,0.4916,13.75,-0.043,-0.043,-2.19
278,14,18,15,1,112,112,224,0.0067,0.5,14.93,0.4868,0.4868,13.33,0.0132,0.0132,1.6
279,14,19,15,1*,80,92,172,0.0073,0.4651,11.47,0.4784,0.4784,13.2,-0.0133,-0.0133,-1.73
280,14,20,16,2,123,131,254,0.0056,0.4843,15.88,0.4895,0.4895,13.37,-0.0052,-0.0052,2.51
281,15,1,16,1,89,89,178,0.0063,0.5,11.13,0.4808,0.4808,13.17,0.0192,0.0192,-2.04
282,15,2,17,1,90,104,194,0.0065,0.4639,11.41,0.4959,0.4959,12.62,-0.032,-0.032,-1.21
283,15,3,15,1,81,105,186,0.0067,0.4355,12.4,0.477,0.477,11.49,-0.0415,-0.0415,0.91
284,15,4,17,2*,96,117,213,0.0053,0.4507,12.53,0.4845,0.4845,12.94,-0.0338,-0.0338,-0.41
285,15,5,15,0,85,109,194,0.0053,0.4381,12.93,0.4725,0.4725,13.07,-0.0344,-0.0344,-0.14
286,15,6,17,2*,115,110,225,0.0065,0.5111,13.24,0.475,0.475,13.81,0.0361,0.0361,-0.57
287,15,7,16,1,117,134,251,0.0038,0.4661,15.69,0.475,0.475,14.38,-0.0089,-0.0089,1.31
288,15,8,17,1,105,100,205,0.0053,0.5122,12.06,0.4819,0.4819,11.81,0.0303,0.0303,0.25
289,15,9,16,1,81,110,191,0.0075,0.4241,11.94,0.4716,0.4716,11.4,-0.0475,-0.0475,0.54
290,15,10,16,1,98,91,189,0.0063,0.5185,11.81,0.5036,0.5036,11.3,0.0149,0.0149,0.51
291,15,11,15,0,88,93,181,0.0067,0.4862,12.07,0.4908,0.4908,11.87,-0.0046,-0.0046,0.2
292,15,12,16,1,93,105,198,0.005,0.4697,12.38,0.5113,0.5113,12.06,-0.0416,-0.0416,0.32
293,15,13,14,0,89,99,188,0.0057,0.4734,13.43,0.4889,0.4889,12.65,-0.0155,-0.0155,0.78
294,15,14,14,1,86,94,180,0.0064,0.4778,12.86,0.4865,0.4865,12.44,-0.0087,-0.0087,0.42
295,15,15,13,1,72,63,135,0.0062,0.5333,10.38,0.4831,0.4831,12.17,0.0502,0.0502,-1.79
296,15,16,12,0,79,84,163,0.0067,0.4847,13.58,0.4841,0.4841,13.21,0.0006,0.0006,0.37
297,15,17,15,0,96,118,214,0.0067,0.4486,14.27,0.4916,0.4916,13.75,-0.043,-0.043,0.52
298,15,18,16,0,112,96,208,0.005,0.5385,13,0.4868,0.4868,13.33,0.0517,0.0517,-0.33
299,15,19,16,1,104,114,218,0.0063,0.4771,13.63,0.4784,0.4784,13.2,-0.0013,-0.0013,0.43
300,15,20,16,1,104,93,197,0.0056,0.5279,12.31,0.4895,0.4895,13.37,0.0384,0.0384,-1.06
301,16,1,15,1,88,99,187,0.0047,0.4706,12.47,0.4808,0.4808,13.17,-0.0102,-0.0102,-0.7
302,16,2,14,0,93,92,185,0.0036,0.5027,13.21,0.4959,0.4959,12.62,0.0068,0.0068,0.59
303,16,3,15,1,84,98,182,0.0067,0.4615,12.13,0.477,0.477,11.49,-0.0155,-0.0155,0.64
304,16,4,18,2*,104,121,225,0.0072,0.4622,12.5,0.4845,0.4845,12.94,-0.0223,-0.0223,-0.44
305,16,5,16,1,81,90,171,0.0056,0.4737,10.69,0.4725,0.4725,13.07,0.0012,0.0012,-2.38
306,16,6,17,2*,115,110,225,0.0065,0.5111,13.24,0.475,0.475,13.81,0.0361,0.0361,-0.57
307,16,7,16,1,103,110,213,0.0063,0.4836,13.31,0.475,0.475,14.38,0.0086,0.0086,-1.07
308,16,8,16,1,81,88,169,0.0044,0.4793,10.56,0.4819,0.4819,11.81,-0.0026,-0.0026,-1.25
309,16,9,17,1,108,105,213,0.0059,0.507,12.53,0.4716,0.4716,11.4,0.0354,0.0354,1.13
310,16,10,15,0,57,78,135,0.006,0.4222,9,0.5036,0.5036,11.3,-0.0814,-0.0814,-2.3
311,16,11,16,1,101,94,195,0.005,0.5179,12.19,0.4908,0.4908,11.87,0.0271,0.0271,0.32
312,16,12,16,1,99,86,185,0.0056,0.5351,11.56,0.5113,0.5113,12.06,0.0238,0.0238,-0.5
313,16,13,15,0,88,103,191,0.0067,0.4607,12.73,0.4889,0.4889,12.65,-0.0282,-0.0282,0.08
314,16,14,12,1,74,96,170,0.0058,0.4353,14.17,0.4865,0.4865,12.44,-0.0512,-0.0512,1.73
315,16,15,15,1,96,99,195,0.006,0.4923,13,0.4831,0.4831,12.17,0.0092,0.0092,0.83
316,16,16,17,1,104,91,195,0.0041,0.5333,11.47,0.4841,0.4841,13.21,0.0492,0.0492,-1.74
317,16,17,15,1,102,101,203,0.0047,0.5025,13.53,0.4916,0.4916,13.75,0.0109,0.0109,-0.22
318,16,18,15,1,106,118,224,0.004,0.4732,14.93,0.4868,0.4868,13.33,-0.0136,-0.0136,1.6
319,16,19,11,0,52,86,138,0.0027,0.3768,12.55,0.4784,0.4784,13.2,-0.1016,-0.1016,-0.65
320,16,20,15,0,111,116,227,0.0047,0.489,15.13,0.4895,0.4895,13.37,-0.0005,-0.0005,1.76
321,17,1,14,0,85,85,170,0.0057,0.5,12.14,0.4808,0.4808,13.17,0.0192,0.0192,-1.03
322,17,2,17,1,118,108,226,0.0071,0.5221,13.29,0.4959,0.4959,12.62,0.0262,0.0262,0.67
323,17,3,15,1,80,75,155,0.0067,0.5161,10.33,0.477,0.477,11.49,0.0391,0.0391,-1.16
324,17,4,16,1,123,111,234,0.0069,0.5256,14.63,0.4845,0.4845,12.94,0.0411,0.0411,1.69
325,17,5,17,2,95,112,207,0.0071,0.4589,12.18,0.4725,0.4725,13.07,-0.0136,-0.0136,-0.89
326,17,6,16,1,107,110,217,0.0063,0.4931,13.56,0.475,0.475,13.81,0.0181,0.0181,-0.25
327,17,7,16,2*,104,147,251,0.0063,0.4143,15.69,0.475,0.475,14.38,-0.0607,-0.0607,1.31
328,17,8,14,0,70,62,132,0.0057,0.5303,9.43,0.4819,0.4819,11.81,0.0484,0.0484,-2.38
329,17,9,15,0,78,82,160,0.0047,0.4875,10.67,0.4716,0.4716,11.4,0.0159,0.0159,-0.73
330,17,10,16,1,100,79,179,0.0069,0.5587,11.19,0.5036,0.5036,11.3,0.0551,0.0551,-0.11
331,17,11,17,1,89,90,179,0.0065,0.4972,10.53,0.4908,0.4908,11.87,0.0064,0.0064,-1.34
332,17,12,16,1,91,88,179,0.0031,0.5084,11.19,0.5113,0.5113,12.06,-0.0029,-0.0029,-0.87
333,17,13,13,1,59,67,126,0.0062,0.4683,9.69,0.4889,0.4889,12.65,-0.0206,-0.0206,-2.96
334,17,14,13,1,98,65,163,0.0039,0.6012,12.54,0.4865,0.4865,12.44,0.1147,0.1147,0.1
335,17,15,16,1,84,95,179,0.0056,0.4693,11.19,0.4831,0.4831,12.17,-0.0138,-0.0138,-0.98
336,17,16,13,1,74,92,166,0.0046,0.4458,12.77,0.4841,0.4841,13.21,-0.0383,-0.0383,-0.44
337,17,17,16,1,105,119,224,0.0038,0.4688,14,0.4916,0.4916,13.75,-0.0228,-0.0228,0.25
338,17,18,15,1,98,85,183,0.004,0.5355,12.2,0.4868,0.4868,13.33,0.0487,0.0487,-1.13
339,17,19,15,1,93,92,185,0.0047,0.5027,12.33,0.4784,0.4784,13.2,0.0243,0.0243,-0.87
340,17,20,16,1,95,108,203,0.0075,0.468,12.69,0.4895,0.4895,13.37,-0.0215,-0.0215,-0.68
341,18,1,16,0,94,142,236,0.0075,0.3983,14.75,0.4808,0.4808,13.17,-0.0825,-0.0825,1.58
342,18,2,15,1,67,89,156,0.0053,0.4295,10.4,0.4959,0.4959,12.62,-0.0664,-0.0664,-2.22
343,18,3,14,0,101,110,211,0.0064,0.4787,15.07,0.477,0.477,11.49,0.0017,0.0017,3.58
344,18,4,15,1,104,110,214,0.006,0.486,14.27,0.4845,0.4845,12.94,0.0015,0.0015,1.33
345,18,5,14,0,69,113,182,0.0086,0.3791,13,0.4725,0.4725,13.07,-0.0934,-0.0934,-0.07
346,18,6,15,0,113,122,235,0.0067,0.4809,15.67,0.475,0.475,13.81,0.0059,0.0059,1.86
347,18,7,16,1,121,161,282,0.0063,0.4291,17.63,0.475,0.475,14.38,-0.0459,-0.0459,3.25
348,18,8,17,1,98,122,220,0.0059,0.4455,12.94,0.4819,0.4819,11.81,-0.0364,-0.0364,1.13
349,18,9,15,0,79,83,162,0.0067,0.4877,10.8,0.4716,0.4716,11.4,0.0161,0.0161,-0.6
350,18,10,16,1,101,100,201,0.0056,0.5025,12.56,0.5036,0.5036,11.3,-0.0011,-0.0011,1.26
351,18,11,15,0,83,105,188,0.0067,0.4415,12.53,0.4908,0.4908,11.87,-0.0493,-0.0493,0.66
352,18,12,16,1,103,90,193,0.0063,0.5337,12.06,0.5113,0.5113,12.06,0.0224,0.0224,0
353,18,13,15,0,88,103,191,0.0067,0.4607,12.73,0.4889,0.4889,12.65,-0.0282,-0.0282,0.08
354,18,14,13,0,85,98,183,0.0054,0.4645,14.08,0.4865,0.4865,12.44,-0.022,-0.022,1.64
355,18,15,15,0,109,101,210,0.0053,0.519,14,0.4831,0.4831,12.17,0.0359,0.0359,1.83
356,18,16,17,1,88,109,197,0.0047,0.4467,11.59,0.4841,0.4841,13.21,-0.0374,-0.0374,-1.62
357,18,17,15,0,87,93,180,0.0073,0.4833,12,0.4916,0.4916,13.75,-0.0083,-0.0083,-1.75
358,18,18,12,0,71,83,154,0.0058,0.461,12.83,0.4868,0.4868,13.33,-0.0258,-0.0258,-0.5
359,18,19,15,1,93,106,199,0.006,0.4673,13.27,0.4784,0.4784,13.2,-0.0111,-0.0111,0.07
360,18,20,16,1,101,101,202,0.0075,0.5,12.63,0.4895,0.4895,13.37,0.0105,0.0105,-0.74
